,sub,goal,trial_num_within_goal,trial_num,trial,current_state,planning_depth,decision,choice_numeric,control choice,got_to_goal
14582,82,1,1,-1.0,1,bowtie,1,3,0,1,1
14583,82,2,1,-0.9830508474576272,1,start,2,1,1,0,0
14584,82,2,1,-0.9830508474576272,1,baby,2,2,0,1,0
14585,82,2,1,-0.9830508474576272,1,bowtie,2,3,1,0,0
14586,82,3,1,-0.9661016949152542,1,start,3,1,0,1,1
14587,82,3,1,-0.9661016949152542,1,toothbrush,3,2,0,1,1
14588,82,3,1,-0.9661016949152542,1,car,3,3,0,1,1
14589,82,3,2,-0.9491525423728814,2,start,3,1,0,1,1
14590,82,3,2,-0.9491525423728814,2,toothbrush,3,2,0,1,1
14591,82,3,2,-0.9491525423728814,2,car,3,3,0,1,1
14592,82,3,3,-0.9322033898305084,3,start,3,1,0,1,1
14593,82,3,3,-0.9322033898305084,3,toothbrush,3,2,0,1,1
14594,82,3,3,-0.9322033898305084,3,car,3,3,0,1,1
14595,82,1,2,-0.9152542372881356,2,start,1,1,1,0,1
14596,82,1,2,-0.9152542372881356,2,baby,1,2,1,0,1
14597,82,1,2,-0.9152542372881356,2,bowtie,1,3,0,1,1
14598,82,2,2,-0.8983050847457628,2,start,2,1,0,1,1
14599,82,2,2,-0.8983050847457628,2,baby,2,2,0,1,1
14600,82,2,2,-0.8983050847457628,2,backpack,2,3,0,1,1
14601,82,2,3,-0.8813559322033898,3,start,2,1,0,1,1
14602,82,2,3,-0.8813559322033898,3,baby,2,2,0,1,1
14603,82,2,3,-0.8813559322033898,3,backpack,2,3,0,1,1
14604,82,1,3,-0.864406779661017,3,start,1,1,1,0,1
14605,82,1,3,-0.864406779661017,3,toothbrush,1,2,0,1,1
14606,82,1,3,-0.864406779661017,3,backpack,1,3,0,1,1
14607,82,2,4,-0.847457627118644,4,start,2,1,1,0,1
14608,82,2,4,-0.847457627118644,4,baby,2,2,0,1,1
14609,82,2,4,-0.847457627118644,4,backpack,2,3,0,1,1
14610,82,2,5,-0.8305084745762712,5,start,2,1,1,0,1
14611,82,2,5,-0.8305084745762712,5,baby,2,2,0,1,1
14612,82,2,5,-0.8305084745762712,5,backpack,2,3,0,1,1
14613,82,2,6,-0.8135593220338984,6,start,2,1,1,0,1
14614,82,2,6,-0.8135593220338984,6,baby,2,2,0,1,1
14615,82,2,6,-0.8135593220338984,6,backpack,2,3,0,1,1
14616,82,3,4,-0.7966101694915254,4,start,3,1,0,1,1
14617,82,3,4,-0.7966101694915254,4,toothbrush,3,2,0,1,1
14618,82,3,4,-0.7966101694915254,4,car,3,3,0,1,1
14619,82,3,5,-0.7796610169491526,5,start,3,1,0,1,1
14620,82,3,5,-0.7796610169491526,5,toothbrush,3,2,0,1,1
14621,82,3,5,-0.7796610169491526,5,car,3,3,0,1,1
14622,82,2,7,-0.7627118644067796,7,start,2,1,1,0,1
14623,82,2,7,-0.7627118644067796,7,baby,2,2,0,1,1
14624,82,2,7,-0.7627118644067796,7,backpack,2,3,0,1,1
14625,82,2,8,-0.7457627118644068,8,start,2,1,1,0,1
14626,82,2,8,-0.7457627118644068,8,toothbrush,2,2,0,1,1
14627,82,2,8,-0.7457627118644068,8,backpack,2,3,0,1,1
14628,82,2,9,-0.7288135593220338,9,start,2,1,1,0,1
14629,82,2,9,-0.7288135593220338,9,toothbrush,2,2,0,1,1
14630,82,2,9,-0.7288135593220338,9,backpack,2,3,0,1,1
14631,82,2,10,-0.711864406779661,10,start,2,1,1,0,1
14632,82,2,10,-0.711864406779661,10,baby,2,2,0,1,1
14633,82,2,10,-0.711864406779661,10,backpack,2,3,0,1,1
14634,82,1,4,-0.6949152542372882,4,start,1,1,1,0,1
14635,82,1,4,-0.6949152542372882,4,toothbrush,1,2,0,1,1
14636,82,1,4,-0.6949152542372882,4,car,1,3,0,1,1
14637,82,1,5,-0.6779661016949152,5,start,1,1,1,0,1
14638,82,1,5,-0.6779661016949152,5,baby,1,2,1,0,1
14639,82,1,5,-0.6779661016949152,5,backpack,1,3,0,1,1
14640,82,3,6,-0.6610169491525424,6,start,3,1,0,1,1
14641,82,3,6,-0.6610169491525424,6,toothbrush,3,2,0,1,1
14642,82,3,6,-0.6610169491525424,6,car,3,3,0,1,1
14643,82,1,6,-0.6440677966101694,6,start,1,1,1,0,1
14644,82,1,6,-0.6440677966101694,6,toothbrush,1,2,1,0,1
14645,82,1,6,-0.6440677966101694,6,backpack,1,3,0,1,1
14646,82,2,11,-0.6271186440677966,11,start,2,1,1,0,1
14647,82,2,11,-0.6271186440677966,11,toothbrush,2,2,0,1,1
14648,82,2,11,-0.6271186440677966,11,backpack,2,3,0,1,1
14649,82,2,12,-0.6101694915254238,12,start,2,1,1,0,1
14650,82,2,12,-0.6101694915254238,12,toothbrush,2,2,0,1,1
14651,82,2,12,-0.6101694915254238,12,backpack,2,3,0,1,1
14652,82,3,7,-0.5932203389830508,7,start,3,1,0,1,1
14653,82,3,7,-0.5932203389830508,7,toothbrush,3,2,0,1,1
14654,82,3,7,-0.5932203389830508,7,car,3,3,0,1,1
14655,82,3,8,-0.576271186440678,8,start,3,1,0,1,1
14656,82,3,8,-0.576271186440678,8,toothbrush,3,2,0,1,1
14657,82,3,8,-0.576271186440678,8,car,3,3,0,1,1
14658,82,2,13,-0.559322033898305,13,start,2,1,1,0,1
14659,82,2,13,-0.559322033898305,13,baby,2,2,0,1,1
14660,82,2,13,-0.559322033898305,13,backpack,2,3,0,1,1
14661,82,1,7,-0.5423728813559322,7,start,1,1,1,0,1
14662,82,1,7,-0.5423728813559322,7,baby,1,2,1,0,1
14663,82,1,7,-0.5423728813559322,7,backpack,1,3,0,1,1
14664,82,2,14,-0.5254237288135594,14,start,2,1,1,0,0
14665,82,2,14,-0.5254237288135594,14,toothbrush,2,2,0,1,0
14666,82,2,14,-0.5254237288135594,14,car,2,3,0,1,0
14667,82,2,15,-0.5084745762711864,15,start,2,1,1,0,1
14668,82,2,15,-0.5084745762711864,15,baby,2,2,0,1,1
14669,82,2,15,-0.5084745762711864,15,backpack,2,3,0,1,1
14670,82,1,8,-0.4915254237288136,8,start,1,1,1,0,1
14671,82,1,8,-0.4915254237288136,8,baby,1,2,1,0,1
14672,82,1,8,-0.4915254237288136,8,backpack,1,3,0,1,1
14673,82,1,9,-0.4745762711864407,9,start,1,1,1,0,1
14674,82,1,9,-0.4745762711864407,9,toothbrush,1,2,1,0,1
14675,82,1,9,-0.4745762711864407,9,car,1,3,0,1,1
14676,82,3,9,-0.4576271186440678,9,start,3,1,0,1,1
14677,82,3,9,-0.4576271186440678,9,toothbrush,3,2,0,1,1
14678,82,3,9,-0.4576271186440678,9,car,3,3,0,1,1
14679,82,3,10,-0.4406779661016949,10,start,3,1,0,1,1
14680,82,3,10,-0.4406779661016949,10,toothbrush,3,2,0,1,1
14681,82,3,10,-0.4406779661016949,10,car,3,3,0,1,1
14682,82,3,11,-0.423728813559322,11,start,3,1,0,1,1
14683,82,3,11,-0.423728813559322,11,toothbrush,3,2,0,1,1
14684,82,3,11,-0.423728813559322,11,car,3,3,0,1,1
14685,82,2,16,-0.4067796610169492,16,start,2,1,1,0,1
14686,82,2,16,-0.4067796610169492,16,toothbrush,2,2,0,1,1
14687,82,2,16,-0.4067796610169492,16,backpack,2,3,0,1,1
14688,82,3,12,-0.3898305084745763,12,start,3,1,0,1,1
14689,82,3,12,-0.3898305084745763,12,toothbrush,3,2,0,1,1
14690,82,3,12,-0.3898305084745763,12,car,3,3,0,1,1
14691,82,3,13,-0.3728813559322034,13,start,3,1,0,1,1
14692,82,3,13,-0.3728813559322034,13,toothbrush,3,2,0,1,1
14693,82,3,13,-0.3728813559322034,13,car,3,3,0,1,1
14694,82,1,10,-0.3559322033898305,10,start,1,1,1,0,1
14695,82,1,10,-0.3559322033898305,10,toothbrush,1,2,1,0,1
14696,82,1,10,-0.3559322033898305,10,backpack,1,3,0,1,1
14697,82,2,17,-0.3389830508474576,17,start,2,1,1,0,1
14698,82,2,17,-0.3389830508474576,17,baby,2,2,0,1,1
14699,82,2,17,-0.3389830508474576,17,backpack,2,3,0,1,1
14700,82,1,11,-0.3220338983050847,11,start,1,1,0,1,1
14701,82,1,11,-0.3220338983050847,11,toothbrush,1,2,1,0,1
14702,82,1,11,-0.3220338983050847,11,backpack,1,3,0,1,1
14703,82,3,14,-0.3050847457627119,14,start,3,1,0,1,1
14704,82,3,14,-0.3050847457627119,14,toothbrush,3,2,0,1,1
14705,82,3,14,-0.3050847457627119,14,car,3,3,0,1,1
14706,82,1,12,-0.288135593220339,12,start,1,1,1,0,1
14707,82,1,12,-0.288135593220339,12,toothbrush,1,2,1,0,1
14708,82,1,12,-0.288135593220339,12,backpack,1,3,0,1,1
14709,82,3,15,-0.2711864406779661,15,start,3,1,0,1,1
14710,82,3,15,-0.2711864406779661,15,toothbrush,3,2,0,1,1
14711,82,3,15,-0.2711864406779661,15,car,3,3,0,1,1
14712,82,3,16,-0.2542372881355932,16,start,3,1,0,1,1
14713,82,3,16,-0.2542372881355932,16,toothbrush,3,2,0,1,1
14714,82,3,16,-0.2542372881355932,16,car,3,3,0,1,1
14715,82,1,13,-0.2372881355932203,13,start,1,1,1,0,1
14716,82,1,13,-0.2372881355932203,13,toothbrush,1,2,1,0,1
14717,82,1,13,-0.2372881355932203,13,backpack,1,3,0,1,1
14718,82,2,18,-0.2203389830508474,18,start,2,1,1,0,1
14719,82,2,18,-0.2203389830508474,18,baby,2,2,0,1,1
14720,82,2,18,-0.2203389830508474,18,backpack,2,3,0,1,1
14721,82,1,14,-0.2033898305084746,14,start,1,1,1,0,1
14722,82,1,14,-0.2033898305084746,14,baby,1,2,1,0,1
14723,82,1,14,-0.2033898305084746,14,backpack,1,3,0,1,1
14724,82,1,15,-0.1864406779661017,15,start,1,1,1,0,1
14725,82,1,15,-0.1864406779661017,15,baby,1,2,1,0,1
14726,82,1,15,-0.1864406779661017,15,backpack,1,3,0,1,1
14727,82,1,16,-0.1694915254237288,16,start,1,1,1,0,1
14728,82,1,16,-0.1694915254237288,16,baby,1,2,1,0,1
14729,82,1,16,-0.1694915254237288,16,backpack,1,3,0,1,1
14730,82,1,17,-0.1525423728813559,17,start,1,1,1,0,1
14731,82,1,17,-0.1525423728813559,17,baby,1,2,1,0,1
14732,82,1,17,-0.1525423728813559,17,backpack,1,3,0,1,1
14733,82,3,17,-0.135593220338983,17,start,3,1,0,1,1
14734,82,3,17,-0.135593220338983,17,toothbrush,3,2,0,1,1
14735,82,3,17,-0.135593220338983,17,car,3,3,0,1,1
14736,82,1,18,-0.1186440677966101,18,start,1,1,1,0,1
14737,82,1,18,-0.1186440677966101,18,toothbrush,1,2,1,0,1
14738,82,1,18,-0.1186440677966101,18,car,1,3,0,1,1
14739,82,2,19,-0.1016949152542373,19,start,2,1,1,0,1
14740,82,2,19,-0.1016949152542373,19,toothbrush,2,2,0,1,1
14741,82,2,19,-0.1016949152542373,19,backpack,2,3,0,1,1
14742,82,1,19,-0.0847457627118644,19,start,1,1,1,0,1
14743,82,1,19,-0.0847457627118644,19,toothbrush,1,2,1,0,1
14744,82,1,19,-0.0847457627118644,19,car,1,3,0,1,1
14745,82,3,18,-0.0677966101694915,18,start,3,1,0,1,1
14746,82,3,18,-0.0677966101694915,18,toothbrush,3,2,0,1,1
14747,82,3,18,-0.0677966101694915,18,car,3,3,0,1,1
14748,82,3,19,-0.0508474576271186,19,start,3,1,0,1,1
14749,82,3,19,-0.0508474576271186,19,toothbrush,3,2,0,1,1
14750,82,3,19,-0.0508474576271186,19,car,3,3,0,1,1
14751,82,1,20,-0.0338983050847457,20,start,1,1,1,0,1
14752,82,1,20,-0.0338983050847457,20,toothbrush,1,2,1,0,1
14753,82,1,20,-0.0338983050847457,20,backpack,1,3,0,1,1
14754,82,3,20,-0.0169491525423728,20,start,3,1,0,1,1
14755,82,3,20,-0.0169491525423728,20,toothbrush,3,2,0,1,1
14756,82,3,20,-0.0169491525423728,20,car,3,3,0,1,1
14757,82,2,20,0.0,20,start,2,1,1,0,1
14758,82,2,20,0.0,20,baby,2,2,0,1,1
14759,82,2,20,0.0,20,backpack,2,3,0,1,1
14760,83,3,1,-1.0,1,start,3,1,1,0,0
14761,83,3,1,-1.0,1,baby,3,2,1,0,0
14762,83,3,1,-1.0,1,backpack,3,3,1,0,0
14763,83,3,2,-0.9830508474576272,2,start,3,1,1,0,1
14764,83,3,2,-0.9830508474576272,2,toothbrush,3,2,0,1,1
14765,83,3,2,-0.9830508474576272,2,car,3,3,0,1,1
14766,83,2,1,-0.9661016949152542,1,start,2,1,0,1,1
14767,83,2,1,-0.9661016949152542,1,baby,2,2,0,1,1
14768,83,2,1,-0.9661016949152542,1,backpack,2,3,0,1,1
14769,83,2,2,-0.9491525423728814,2,start,2,1,0,1,1
14770,83,2,2,-0.9491525423728814,2,baby,2,2,0,1,1
14771,83,2,2,-0.9491525423728814,2,backpack,2,3,0,1,1
14772,83,1,1,-0.9322033898305084,1,start,1,1,0,1,1
14773,83,1,1,-0.9322033898305084,1,toothbrush,1,2,0,1,1
14774,83,1,1,-0.9322033898305084,1,backpack,1,3,0,1,1
14775,83,2,3,-0.9152542372881356,3,start,2,1,0,1,1
14776,83,2,3,-0.9152542372881356,3,baby,2,2,0,1,1
14777,83,2,3,-0.9152542372881356,3,backpack,2,3,0,1,1
14778,83,1,2,-0.8983050847457628,2,start,1,1,0,1,1
14779,83,1,2,-0.8983050847457628,2,baby,1,2,0,1,1
14780,83,1,2,-0.8983050847457628,2,backpack,1,3,0,1,1
14781,83,2,4,-0.8813559322033898,4,start,2,1,1,0,1
14782,83,2,4,-0.8813559322033898,4,baby,2,2,0,1,1
14783,83,2,4,-0.8813559322033898,4,backpack,2,3,0,1,1
14784,83,3,3,-0.864406779661017,3,start,3,1,0,1,1
14785,83,3,3,-0.864406779661017,3,toothbrush,3,2,0,1,1
14786,83,3,3,-0.864406779661017,3,car,3,3,0,1,1
14787,83,1,3,-0.847457627118644,3,start,1,1,1,0,1
14788,83,1,3,-0.847457627118644,3,baby,1,2,0,1,1
14789,83,1,3,-0.847457627118644,3,backpack,1,3,0,1,1
14790,83,1,4,-0.8305084745762712,4,start,1,1,1,0,1
14791,83,1,4,-0.8305084745762712,4,baby,1,2,0,1,1
14792,83,1,4,-0.8305084745762712,4,backpack,1,3,0,1,1
14793,83,2,5,-0.8135593220338984,5,start,2,1,1,0,1
14794,83,2,5,-0.8135593220338984,5,baby,2,2,0,1,1
14795,83,2,5,-0.8135593220338984,5,backpack,2,3,0,1,1
14796,83,3,4,-0.7966101694915254,4,start,3,1,0,1,1
14797,83,3,4,-0.7966101694915254,4,toothbrush,3,2,0,1,1
14798,83,3,4,-0.7966101694915254,4,car,3,3,0,1,1
14799,83,1,5,-0.7796610169491526,5,start,1,1,1,0,1
14800,83,1,5,-0.7796610169491526,5,baby,1,2,0,1,1
14801,83,1,5,-0.7796610169491526,5,backpack,1,3,0,1,1
14802,83,2,6,-0.7627118644067796,6,start,2,1,1,0,1
14803,83,2,6,-0.7627118644067796,6,baby,2,2,1,0,1
14804,83,2,6,-0.7627118644067796,6,backpack,2,3,0,1,1
14805,83,3,5,-0.7457627118644068,5,start,3,1,0,1,1
14806,83,3,5,-0.7457627118644068,5,toothbrush,3,2,0,1,1
14807,83,3,5,-0.7457627118644068,5,car,3,3,0,1,1
14808,83,1,6,-0.7288135593220338,6,start,1,1,1,0,1
14809,83,1,6,-0.7288135593220338,6,baby,1,2,1,0,1
14810,83,1,6,-0.7288135593220338,6,backpack,1,3,0,1,1
14811,83,1,7,-0.711864406779661,7,start,1,1,1,0,1
14812,83,1,7,-0.711864406779661,7,baby,1,2,0,1,1
14813,83,1,7,-0.711864406779661,7,backpack,1,3,0,1,1
14814,83,3,6,-0.6949152542372882,6,start,3,1,0,1,1
14815,83,3,6,-0.6949152542372882,6,toothbrush,3,2,0,1,1
14816,83,3,6,-0.6949152542372882,6,car,3,3,0,1,1
14817,83,2,7,-0.6779661016949152,7,start,2,1,1,0,1
14818,83,2,7,-0.6779661016949152,7,baby,2,2,0,1,1
14819,83,2,7,-0.6779661016949152,7,backpack,2,3,0,1,1
14820,83,3,7,-0.6610169491525424,7,start,3,1,0,1,1
14821,83,3,7,-0.6610169491525424,7,toothbrush,3,2,0,1,1
14822,83,3,7,-0.6610169491525424,7,car,3,3,0,1,1
14823,83,2,8,-0.6440677966101694,8,start,2,1,1,0,0
14824,83,2,8,-0.6440677966101694,8,baby,2,2,0,1,0
14825,83,2,8,-0.6440677966101694,8,bowtie,2,3,0,1,0
14826,83,2,9,-0.6271186440677966,9,start,2,1,1,0,0
14827,83,2,9,-0.6271186440677966,9,baby,2,2,0,1,0
14828,83,2,9,-0.6271186440677966,9,bowtie,2,3,0,1,0
14829,83,1,8,-0.6101694915254238,8,start,1,1,1,0,1
14830,83,1,8,-0.6101694915254238,8,baby,1,2,1,0,1
14831,83,1,8,-0.6101694915254238,8,backpack,1,3,1,0,1
14832,83,2,10,-0.5932203389830508,10,start,2,1,1,0,1
14833,83,2,10,-0.5932203389830508,10,baby,2,2,0,1,1
14834,83,2,10,-0.5932203389830508,10,backpack,2,3,0,1,1
14835,83,2,11,-0.576271186440678,11,start,2,1,1,0,1
14836,83,2,11,-0.576271186440678,11,toothbrush,2,2,0,1,1
14837,83,2,11,-0.576271186440678,11,backpack,2,3,0,1,1
14838,83,3,8,-0.559322033898305,8,start,3,1,0,1,1
14839,83,3,8,-0.559322033898305,8,toothbrush,3,2,0,1,1
14840,83,3,8,-0.559322033898305,8,car,3,3,1,0,1
14841,83,2,12,-0.5423728813559322,12,start,2,1,1,0,1
14842,83,2,12,-0.5423728813559322,12,toothbrush,2,2,0,1,1
14843,83,2,12,-0.5423728813559322,12,backpack,2,3,0,1,1
14844,83,3,9,-0.5254237288135594,9,start,3,1,0,1,1
14845,83,3,9,-0.5254237288135594,9,toothbrush,3,2,0,1,1
14846,83,3,9,-0.5254237288135594,9,car,3,3,0,1,1
14847,83,2,13,-0.5084745762711864,13,start,2,1,1,0,0
14848,83,2,13,-0.5084745762711864,13,toothbrush,2,2,0,1,0
14849,83,2,13,-0.5084745762711864,13,car,2,3,0,1,0
14850,83,2,14,-0.4915254237288136,14,start,2,1,1,0,1
14851,83,2,14,-0.4915254237288136,14,baby,2,2,0,1,1
14852,83,2,14,-0.4915254237288136,14,backpack,2,3,0,1,1
14853,83,1,9,-0.4745762711864407,9,start,1,1,1,0,1
14854,83,1,9,-0.4745762711864407,9,toothbrush,1,2,1,0,1
14855,83,1,9,-0.4745762711864407,9,car,1,3,0,1,1
14856,83,3,10,-0.4576271186440678,10,start,3,1,0,1,1
14857,83,3,10,-0.4576271186440678,10,toothbrush,3,2,0,1,1
14858,83,3,10,-0.4576271186440678,10,car,3,3,0,1,1
14859,83,1,10,-0.4406779661016949,10,start,1,1,1,0,1
14860,83,1,10,-0.4406779661016949,10,toothbrush,1,2,1,0,1
14861,83,1,10,-0.4406779661016949,10,car,1,3,0,1,1
14862,83,1,11,-0.423728813559322,11,start,1,1,1,0,1
14863,83,1,11,-0.423728813559322,11,baby,1,2,1,0,1
14864,83,1,11,-0.423728813559322,11,backpack,1,3,0,1,1
14865,83,3,11,-0.4067796610169492,11,start,3,1,1,0,1
14866,83,3,11,-0.4067796610169492,11,toothbrush,3,2,0,1,1
14867,83,3,11,-0.4067796610169492,11,car,3,3,1,0,1
14868,83,2,15,-0.3898305084745763,15,start,2,1,1,0,1
14869,83,2,15,-0.3898305084745763,15,baby,2,2,0,1,1
14870,83,2,15,-0.3898305084745763,15,backpack,2,3,1,0,1
14871,83,1,12,-0.3728813559322034,12,start,1,1,1,0,1
14872,83,1,12,-0.3728813559322034,12,baby,1,2,1,0,1
14873,83,1,12,-0.3728813559322034,12,backpack,1,3,0,1,1
14874,83,2,16,-0.3559322033898305,16,start,2,1,1,0,1
14875,83,2,16,-0.3559322033898305,16,baby,2,2,0,1,1
14876,83,2,16,-0.3559322033898305,16,backpack,2,3,0,1,1
14877,83,3,12,-0.3389830508474576,12,start,3,1,1,0,0
14878,83,3,12,-0.3389830508474576,12,toothbrush,3,2,0,1,0
14879,83,3,12,-0.3389830508474576,12,backpack,3,3,1,0,0
14880,83,2,17,-0.3220338983050847,17,start,2,1,1,0,1
14881,83,2,17,-0.3220338983050847,17,baby,2,2,0,1,1
14882,83,2,17,-0.3220338983050847,17,backpack,2,3,1,0,1
14883,83,1,13,-0.3050847457627119,13,start,1,1,1,0,1
14884,83,1,13,-0.3050847457627119,13,baby,1,2,1,0,1
14885,83,1,13,-0.3050847457627119,13,backpack,1,3,0,1,1
14886,83,3,13,-0.288135593220339,13,start,3,1,0,1,1
14887,83,3,13,-0.288135593220339,13,toothbrush,3,2,0,1,1
14888,83,3,13,-0.288135593220339,13,car,3,3,0,1,1
14889,83,1,14,-0.2711864406779661,14,start,1,1,1,0,1
14890,83,1,14,-0.2711864406779661,14,baby,1,2,1,0,1
14891,83,1,14,-0.2711864406779661,14,backpack,1,3,0,1,1
14892,83,3,14,-0.2542372881355932,14,start,3,1,0,1,1
14893,83,3,14,-0.2542372881355932,14,toothbrush,3,2,0,1,1
14894,83,3,14,-0.2542372881355932,14,car,3,3,0,1,1
14895,83,3,15,-0.2372881355932203,15,start,3,1,0,1,1
14896,83,3,15,-0.2372881355932203,15,toothbrush,3,2,0,1,1
14897,83,3,15,-0.2372881355932203,15,car,3,3,0,1,1
14898,83,1,15,-0.2203389830508474,15,start,1,1,1,0,1
14899,83,1,15,-0.2203389830508474,15,baby,1,2,1,0,1
14900,83,1,15,-0.2203389830508474,15,bowtie,1,3,0,1,1
14901,83,2,18,-0.2033898305084746,18,start,2,1,1,0,0
14902,83,2,18,-0.2033898305084746,18,baby,2,2,0,1,0
14903,83,2,18,-0.2033898305084746,18,bowtie,2,3,0,1,0
14904,83,3,16,-0.1864406779661017,16,start,3,1,0,1,1
14905,83,3,16,-0.1864406779661017,16,toothbrush,3,2,0,1,1
14906,83,3,16,-0.1864406779661017,16,car,3,3,0,1,1
14907,83,2,19,-0.1694915254237288,19,start,2,1,0,1,1
14908,83,2,19,-0.1694915254237288,19,baby,2,2,0,1,1
14909,83,2,19,-0.1694915254237288,19,backpack,2,3,0,1,1
14910,83,2,20,-0.1525423728813559,20,start,2,1,0,1,1
14911,83,2,20,-0.1525423728813559,20,baby,2,2,0,1,1
14912,83,2,20,-0.1525423728813559,20,backpack,2,3,0,1,1
14913,83,3,17,-0.135593220338983,17,start,3,1,0,1,0
14914,83,3,17,-0.135593220338983,17,toothbrush,3,2,0,1,0
14915,83,3,17,-0.135593220338983,17,backpack,3,3,1,0,0
14916,83,3,18,-0.1186440677966101,18,start,3,1,0,1,0
14917,83,3,18,-0.1186440677966101,18,toothbrush,3,2,0,1,0
14918,83,3,18,-0.1186440677966101,18,backpack,3,3,0,1,0
14919,83,1,16,-0.1016949152542373,16,start,1,1,0,1,1
14920,83,1,16,-0.1016949152542373,16,baby,1,2,0,1,1
14921,83,1,16,-0.1016949152542373,16,backpack,1,3,0,1,1
14922,83,1,17,-0.0847457627118644,17,start,1,1,0,1,1
14923,83,1,17,-0.0847457627118644,17,baby,1,2,1,0,1
14924,83,1,17,-0.0847457627118644,17,backpack,1,3,0,1,1
14925,83,3,19,-0.0677966101694915,19,start,3,1,0,1,1
14926,83,3,19,-0.0677966101694915,19,toothbrush,3,2,0,1,1
14927,83,3,19,-0.0677966101694915,19,car,3,3,0,1,1
14928,83,1,18,-0.0508474576271186,18,start,1,1,0,1,1
14929,83,1,18,-0.0508474576271186,18,baby,1,2,0,1,1
14930,83,1,18,-0.0508474576271186,18,backpack,1,3,0,1,1
14931,83,3,20,-0.0338983050847457,20,start,3,1,0,1,1
14932,83,3,20,-0.0338983050847457,20,toothbrush,3,2,0,1,1
14933,83,3,20,-0.0338983050847457,20,car,3,3,0,1,1
14934,83,1,19,-0.0169491525423728,19,start,1,1,0,1,1
14935,83,1,19,-0.0169491525423728,19,baby,1,2,1,0,1
14936,83,1,19,-0.0169491525423728,19,backpack,1,3,0,1,1
14937,83,1,20,0.0,20,start,1,1,0,1,1
14938,83,1,20,0.0,20,baby,1,2,0,1,1
14939,83,1,20,0.0,20,backpack,1,3,0,1,1
14940,84,3,1,-1.0,1,start,3,1,0,1,1
14941,84,3,1,-1.0,1,toothbrush,3,2,0,1,1
14942,84,3,1,-1.0,1,car,3,3,0,1,1
14943,84,1,1,-0.9830508474576272,1,start,1,1,1,0,1
14944,84,1,1,-0.9830508474576272,1,toothbrush,1,2,0,1,1
14945,84,1,1,-0.9830508474576272,1,car,1,3,0,1,1
14946,84,2,1,-0.9661016949152542,1,start,2,1,0,1,0
14947,84,2,1,-0.9661016949152542,1,baby,2,2,0,1,0
14948,84,2,1,-0.9661016949152542,1,bowtie,2,3,1,0,0
14949,84,1,2,-0.9491525423728814,2,start,1,1,1,0,1
14950,84,1,2,-0.9491525423728814,2,toothbrush,1,2,0,1,1
14951,84,1,2,-0.9491525423728814,2,car,1,3,0,1,1
14952,84,2,2,-0.9322033898305084,2,start,2,1,0,1,1
14953,84,2,2,-0.9322033898305084,2,baby,2,2,0,1,1
14954,84,2,2,-0.9322033898305084,2,backpack,2,3,0,1,1
14955,84,2,3,-0.9152542372881356,3,start,2,1,0,1,1
14956,84,2,3,-0.9152542372881356,3,baby,2,2,0,1,1
14957,84,2,3,-0.9152542372881356,3,backpack,2,3,0,1,1
14958,84,1,3,-0.8983050847457628,3,start,1,1,1,0,1
14959,84,1,3,-0.8983050847457628,3,baby,1,2,0,1,1
14960,84,1,3,-0.8983050847457628,3,backpack,1,3,0,1,1
14961,84,2,4,-0.8813559322033898,4,start,2,1,0,1,1
14962,84,2,4,-0.8813559322033898,4,baby,2,2,0,1,1
14963,84,2,4,-0.8813559322033898,4,backpack,2,3,0,1,1
14964,84,2,5,-0.864406779661017,5,start,2,1,0,1,1
14965,84,2,5,-0.864406779661017,5,baby,2,2,0,1,1
14966,84,2,5,-0.864406779661017,5,backpack,2,3,0,1,1
14967,84,3,2,-0.847457627118644,2,start,3,1,0,1,1
14968,84,3,2,-0.847457627118644,2,toothbrush,3,2,0,1,1
14969,84,3,2,-0.847457627118644,2,car,3,3,0,1,1
14970,84,1,4,-0.8305084745762712,4,start,1,1,1,0,1
14971,84,1,4,-0.8305084745762712,4,baby,1,2,0,1,1
14972,84,1,4,-0.8305084745762712,4,backpack,1,3,0,1,1
14973,84,3,3,-0.8135593220338984,3,start,3,1,0,1,1
14974,84,3,3,-0.8135593220338984,3,toothbrush,3,2,0,1,1
14975,84,3,3,-0.8135593220338984,3,car,3,3,0,1,1
14976,84,1,5,-0.7966101694915254,5,start,1,1,1,0,1
14977,84,1,5,-0.7966101694915254,5,baby,1,2,0,1,1
14978,84,1,5,-0.7966101694915254,5,backpack,1,3,0,1,1
14979,84,1,6,-0.7796610169491526,6,start,1,1,1,0,1
14980,84,1,6,-0.7796610169491526,6,toothbrush,1,2,0,1,1
14981,84,1,6,-0.7796610169491526,6,car,1,3,0,1,1
14982,84,2,6,-0.7627118644067796,6,start,2,1,0,1,1
14983,84,2,6,-0.7627118644067796,6,baby,2,2,0,1,1
14984,84,2,6,-0.7627118644067796,6,backpack,2,3,0,1,1
14985,84,3,4,-0.7457627118644068,4,start,3,1,0,1,1
14986,84,3,4,-0.7457627118644068,4,toothbrush,3,2,0,1,1
14987,84,3,4,-0.7457627118644068,4,car,3,3,0,1,1
14988,84,1,7,-0.7288135593220338,7,start,1,1,1,0,1
14989,84,1,7,-0.7288135593220338,7,baby,1,2,1,0,1
14990,84,1,7,-0.7288135593220338,7,backpack,1,3,0,1,1
14991,84,1,8,-0.711864406779661,8,start,1,1,1,0,1
